run,seed,gen,evals,best_so_far,pop_best,pop_mean,pop_median,sigma_med
3,1003,105,10390,0.793906,0.793906,5.34946,2.01361,0.1
3,1003,110,10880,0.793906,0.793906,4.77456,2.60525,0.1
3,1003,115,11370,0.793906,0.793906,4.70903,2.17426,0.1
3,1003,120,11860,0.793906,0.793906,4.33495,2.43002,0.1
3,1003,125,12350,0.756242,0.756242,5.18166,3.12876,0.1
3,1003,130,12840,0.756242,0.756242,6.40931,2.89702,0.1
3,1003,135,13330,0.756242,0.756242,5.25688,3.02657,0.1
3,1003,140,13820,0.756242,0.756242,7.34259,4.24017,0.1
3,1003,145,14310,0.756242,0.756242,6.26166,3.60689,0.1
3,1003,150,14800,0.733542,0.733542,6.40079,3.65128,0.1
3,1003,155,15290,0.680364,0.680364,5.2032,2.94708,0.1
3,1003,160,15780,0.680364,0.680364,5.68228,3.04493,0.1
3,1003,165,16270,0.680364,0.680364,5.76735,2.82029,0.1
3,1003,170,16760,0.680364,0.680364,5.45146,2.94984,0.1
3,1003,175,17250,0.680364,0.680364,7.04182,3.31178,0.1
3,1003,180,17740,0.680364,0.680364,6.80277,3.71852,0.1
3,1003,185,18230,0.680364,0.680364,5.75469,2.98177,0.1
3,1003,190,18720,0.680364,0.680364,5.6022,3.12557,0.1
3,1003,195,19210,0.680364,0.680364,5.87684,3.03819,0.1
3,1003,200,19700,0.680364,0.680364,4.52056,2.42455,0.1
3,1003,205,20190,0.680364,0.680364,5.09818,2.83461,0.1
3,1003,210,20680,0.61336,0.61336,5.85867,3.92179,0.1
3,1003,215,21170,0.61336,0.61336,5.08355,2.97904,0.1
3,1003,220,21660,0.61336,0.61336,4.62737,2.53777,0.1
3,1003,225,22150,0.61336,0.61336,4.95376,2.37305,0.1
3,1003,230,22640,0.610138,0.610138,6.31424,3.70845,0.1
3,1003,235,23130,0.610138,0.610138,5.87775,3.26958,0.1
3,1003,240,23620,0.600811,0.600811,6.47595,3.49076,0.1
3,1003,245,24110,0.595521,0.595521,5.15079,2.92614,0.1
3,1003,250,24600,0.595521,0.595521,5.04595,2.49377,0.1
3,1003,255,25090,0.595521,0.595521,5.07057,2.79526,0.1
3,1003,260,25580,0.595521,0.595521,5.83342,3.24973,0.1
3,1003,265,26070,0.595521,0.595521,5.51012,3.54971,0.1
3,1003,270,26560,0.595521,0.595521,5.43704,3.29199,0.1
3,1003,275,27050,0.595521,0.595521,6.07007,2.65208,0.1
3,1003,280,27540,0.595521,0.595521,6.30782,3.40392,0.1
